Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2006","2006","ha","1667310","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2007","2007","ha","1698687","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2008","2008","ha","1799215","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2009","2009","ha","1883901","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2010","2010","ha","1582022","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2011","2011","ha","1544665","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2012","2012","ha","1683014","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2013","2013","ha","1635299","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2014","2014","ha","1764346","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2015","2015","ha","1838689","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2016","2016","ha","1917549","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2017","2017","ha","1904872","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2018","2018","ha","1767970","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2019","2019","ha","1944190","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2020","2020","ha","1974160","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2021","2021","ha","1730370","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2022","2022","ha","1866520","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2023","2023","ha","1815490","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","1990","1990","ha","1561900","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","1991","1991","ha","1756223","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","1992","1992","ha","1857189","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","1993","1993","ha","1829800","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","1994","1994","ha","1643467","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","1995","1995","ha","1630416","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","1996","1996","ha","1707552","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","1997","1997","ha","1824033","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","1998","1998","ha","1761004","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","1999","1999","ha","1715168","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2000","2000","ha","1764767","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2001","2001","ha","1915822","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2002","2002","ha","1829333","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2003","2003","ha","1684639","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2004","2004","ha","1821419","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","1658529","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","1503619","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","1529775","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","1757438","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","1744416","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2010","2010","ha","1582727","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2011","2011","ha","1596711","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2012","2012","ha","1709936","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2013","2013","ha","1843477","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2014","2014","ha","1825121","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2015","2015","ha","1637081","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2016","2016","ha","1442805","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2017","2017","ha","1435699","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2018","2018","ha","1426260","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","1506100","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","1730030","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2021","2021","ha","1549470","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","1456090","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","1314680","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","1990","1990","ha","5147000","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","1991","1991","ha","5146847","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","1992","1992","ha","5077312","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","1993","1993","ha","4510466","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","1994","1994","ha","4572752","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","1995","1995","ha","4743444","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","1996","1996","ha","5035701","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","1997","1997","ha","5108308","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","1998","1998","ha","5232624","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","1999","1999","ha","5104076","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","2000","2000","ha","5248436","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","2001","2001","ha","4767362","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","2002","2002","ha","5229556","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","2003","2003","ha","4876697","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","2004","2004","ha","5237005","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","2005","2005","ha","5277999","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","2006","2006","ha","5245735","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","2007","2007","ha","5238602","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0111","Wheat","2008","2008","ha","5492443","A","Official figure",""
